segment_id,char_range,frame_range,speaker_id,meta
0a385019-5511-4129-b5f1-372512f1a1a3,"[60571,60603)","[133509,133550)",T2_Interviewerin,"{""sent_id"": ""a153"", ""start"": ""5340.360000000001"", ""end"": ""5342.02"", ""text"": ""mues e guete witz gsi si (LACHT)""}"
9a3e6545-e580-468f-a7f0-04e6c9b70f37,"[60604,60634)","[134516,134568)",T2_Interviewerin,"{""sent_id"": ""a154"", ""start"": ""5380.66"", ""end"": ""5382.74"", ""text"": ""du bisch a ne talentshow gange""}"
50bb5402-989c-44de-a783-54ef843c5339,"[60635,60642)","[134626,134655)",T2_Interviewerin,"{""sent_id"": ""a155"", ""start"": ""5385.0599999999995"", ""end"": ""5386.2"", ""text"": ""a: cool""}"
7c4fa3ac-2629-40af-bc30-209cf18bd1a7,"[60643,60659)","[134672,134712)",T2_Interviewerin,"{""sent_id"": ""a156"", ""start"": ""5386.91"", ""end"": ""5388.49"", ""text"": ""wie ischs gloffe""}"
70856c82-8bc2-4e98-93e4-1016905faa85,"[60660,60670)","[134787,134815)",T2_Interviewerin,"{""sent_id"": ""a157"", ""start"": ""5391.51"", ""end"": ""5392.62"", ""text"": ""verzeu me:""}"
0bbcc583-e88a-4df6-ac12-c9ea00221178,"[60671,60684)","[135289,135318)",T2_Interviewerin,"{""sent_id"": ""a158"", ""start"": ""5411.59"", ""end"": ""5412.73"", ""text"": ""nei kenni nid""}"
efb2606d-b929-4da5-96ea-0cdcc5748dba,"[60685,60714)","[135321,135367)",T2_Interviewerin,"{""sent_id"": ""a159"", ""start"": ""5412.84"", ""end"": ""5414.719999999999"", ""text"": ""d\u00c3\u00a8s isch so ne cartoon serie""}"
fda495e4-cd97-4f13-8fef-d652d57205ef,"[60715,60737)","[135590,135626)",T2_Interviewerin,"{""sent_id"": ""a160"", ""start"": ""5423.63"", ""end"": ""5425.05"", ""text"": ""yes und d(a)sch online""}"
032ff558-ea1c-4c1f-9063-083bc8a6cffd,"[60738,60754)","[135626,135646)",T2_Interviewerin,"{""sent_id"": ""a161"", ""start"": ""5425.05"", ""end"": ""5425.85"", ""text"": ""d\u00c3\u00a8s chame luege""}"
e20688c1-fe37-4647-8fab-bc4e8046fe87,"[60755,60758)","[135966,135977)",T2_Interviewerin,"{""sent_id"": ""a162"", ""start"": ""5438.67"", ""end"": ""5439.08"", ""text"": ""ja'""}"
edf02f7a-f6b9-4e7a-939d-df814d2e25d0,"[60759,60768)","[135983,136019)",T2_Interviewerin,"{""sent_id"": ""a163"", ""start"": ""5439.34"", ""end"": ""5440.77"", ""text"": ""sehr gern""}"
d2cda623-0e5e-44ad-bba6-3f3100082fae,"[60769,60774)","[136296,136314)",T2_Interviewerin,"{""sent_id"": ""a164"", ""start"": ""5451.84"", ""end"": ""5452.57"", ""text"": ""super""}"
c1165bb2-bad8-45d8-b1ad-e6a8762a7748,"[60775,60778)","[136604,136626)",T2_Interviewerin,"{""sent_id"": ""a165"", ""start"": ""5464.16"", ""end"": ""5465.04"", ""text"": ""yes""}"
999b8f5f-f074-4af2-b68b-fa4fed92a3a0,"[60779,60786)","[136940,136959)",T2_Interviewerin,"{""sent_id"": ""a166"", ""start"": ""5477.610000000001"", ""end"": ""5478.389999999999"", ""text"": ""so guet""}"
9bebd231-0ea1-4815-8610-2fb99adddd2b,"[60787,60813)","[137943,137984)",T2_Interviewerin,"{""sent_id"": ""a167"", ""start"": ""5517.75"", ""end"": ""5519.38"", ""text"": ""was hesch am schluss gseit""}"
7ea071a1-c378-4b21-a584-b5aa442bb033,"[60814,60830)","[138470,138492)",T2_Interviewerin,"{""sent_id"": ""a168"", ""start"": ""5538.8"", ""end"": ""5539.71"", ""text"": ""sit dir go luege""}"
196d1ff2-4bda-467f-88e3-6dbcaa5b654b,"[60831,60951)","[139367,139508)",T2_Interviewerin,"{""sent_id"": ""a169"", ""start"": ""5574.7"", ""end"": ""5580.33"", ""text"": ""(LACHT) ne nei mir ch\u00c3\u00b6i no grad bi dem thema blibe das findi spannend (.) was isch d r\u00c3\u00bcckmeudig gsi (.) zu dim uftritt""}"
809662bf-545e-4f5d-882b-fd6304033532,"[60952,60959)","[140152,140169)",T2_Interviewerin,"{""sent_id"": ""a170"", ""start"": ""5606.09"", ""end"": ""5606.780000000001"", ""text"": ""so guet""}"
543803d6-f3c7-417e-a923-e994defc268f,"[60960,61034)","[140709,140797)",T2_Interviewerin,"{""sent_id"": ""a171"", ""start"": ""5628.360000000001"", ""end"": ""5631.91"", ""text"": ""du chasch s\u00c3\u00bcsch hie ufe tisch stah und das no grad live performe i w\u00c3\u00bcrds""}"
9fc0617e-2e32-4b46-91b3-4c0ff15cbd29,"[61035,61048)","[140973,141001)",T2_Interviewerin,"{""sent_id"": ""a172"", ""start"": ""5638.9400000000005"", ""end"": ""5640.05"", ""text"": ""was w\u00c3\u00a4r d\u00c3\u00a8s""}"
1cb1e8d9-81b3-4e13-bd0e-3e5b3a3b9c0d,"[61049,61079)","[141707,141755)",T2_Interviewerin,"{""sent_id"": ""a173"", ""start"": ""5668.29"", ""end"": ""5670.23"", ""text"": ""was w\u00c3\u00a4r mit emne trio (LACHT)""}"
889d3ca4-a35a-47e0-b9b7-2e6b8cbf179b,"[61080,61087)","[142608,142618)",T2_Interviewerin,"{""sent_id"": ""a174"", ""start"": ""5704.33"", ""end"": ""5704.74"", ""text"": ""ja' ja'""}"
f57f888f-54bc-48b5-9d9c-13bba740fd40,"[61088,61097)","[142696,142709)",T2_Interviewerin,"{""sent_id"": ""a175"", ""start"": ""5707.84"", ""end"": ""5708.389999999999"", ""text"": ""ohni witz""}"
4fc76682-3912-4b40-8ab0-d79eaf265f83,"[61098,61118)","[142910,142945)",T2_Interviewerin,"{""sent_id"": ""a176"", ""start"": ""5716.43"", ""end"": ""5717.82"", ""text"": ""chasch dus usw\u00c3\u00a4ndig""}"
8055b9e5-1661-4549-83b9-8bf47959127e,"[61119,61154)","[142950,142981)",T2_Interviewerin,"{""sent_id"": ""a177"", ""start"": ""5718.01"", ""end"": ""5719.26"", ""text"": ""d(a)sch itz es angers lied gsi aber""}"
60cf6e40-c72f-401d-94ba-a3732839be58,"[61155,61158)","[143566,143573)",T2_Interviewerin,"{""sent_id"": ""a178"", ""start"": ""5742.65"", ""end"": ""5742.92"", ""text"": ""aha""}"
ba5e3fb7-c2eb-43c3-982d-6886a7555811,"[61159,61190)","[144276,144325)",T2_Interviewerin,"{""sent_id"": ""a179"", ""start"": ""5771.05"", ""end"": ""5773.030000000001"", ""text"": ""i gseh dir sit aui chli kreativ""}"
9c6d713d-aa63-4774-ac48-6c8063bd4c9b,"[61191,61194)","[144412,144436)",T2_Interviewerin,"{""sent_id"": ""a180"", ""start"": ""5776.48"", ""end"": ""5777.45"", ""text"": ""top""}"
13a4d598-8157-423c-9c0f-223dc933f76e,"[61195,61204)","[144538,144562)",T2_Interviewerin,"{""sent_id"": ""a181"", ""start"": ""5781.55"", ""end"": ""5782.5"", ""text"": ""definitiv""}"
d95922f0-2cc6-4fb2-8981-3a492e10b0ca,"[61205,61303)","[144594,144784)",T2_Interviewerin,"{""sent_id"": ""a182"", ""start"": ""5783.77"", ""end"": ""5791.37"", ""text"": ""s\u00c3\u00bcsch no verborgnigi gheimnis isch dini singkarriere no witer gange oder bisch du s\u00c3\u00bcsch no aktiv""}"
e6a7ae12-4311-4bff-88ec-8604bf72d103,"[61304,61307)","[146579,146586)",T2_Interviewerin,"{""sent_id"": ""a183"", ""start"": ""5863.18"", ""end"": ""5863.46"", ""text"": ""aha""}"
ef7a64f0-9de2-4e37-9dca-070f59799b73,"[61308,61315)","[146862,146880)",T2_Interviewerin,"{""sent_id"": ""a184"", ""start"": ""5874.48"", ""end"": ""5875.2"", ""text"": ""so cool""}"
525c516e-0137-4e2c-8b0c-3a43e1966994,"[61316,61328)","[146942,146961)",T2_Interviewerin,"{""sent_id"": ""a185"", ""start"": ""5877.7"", ""end"": ""5878.4400000000005"", ""text"": ""chasch es no""}"
5a03fc50-9505-4115-b12e-8bb0db3d16b3,"[61329,61492)","[147517,147777)",T2_Interviewerin,"{""sent_id"": ""a186"", ""start"": ""5900.71"", ""end"": ""5911.1"", ""text"": ""was isch (.) DAS wode no im chopf (isch/hesch) wennd (.) dra d\u00c3\u00a4nksch wie de l\u00c3\u00bct verarschisch (.) bisch uf \u00c3\u00b6ppis gw\u00c3\u00bcss gw\u00c3\u00bcsses isch \u00c3\u00b6ppis grad t\u00c3\u00a4glech passiert oder""}"
059238b9-8136-45fd-bdce-e1d66808b7f7,"[61493,61553)","[147789,147885)",T2_Interviewerin,"{""sent_id"": ""a187"", ""start"": ""5911.57"", ""end"": ""5915.43"", ""text"": ""die wuche oder gits es lustigs ereignis wome ch\u00c3\u00b6nnt (LACHT)""}"
931c1d97-a7da-47e2-b18e-078ee74501f1,"[61554,61570)","[148042,148067)",T2_Interviewerin,"{""sent_id"": ""a188"", ""start"": ""5921.68"", ""end"": ""5922.71"", ""text"": ""d\u00c3\u00a8s priorisiere""}"
6ad7d15b-9563-4ef1-8cfb-cf6a5f30df20,"[61571,61598)","[148271,148303)",T2_Interviewerin,"{""sent_id"": ""a189"", ""start"": ""5930.860000000001"", ""end"": ""5932.12"", ""text"": ""sit dir itz im theater aber""}"
26e54969-c975-4a73-bc39-a3508f752c63,"[61599,61603)","[148331,148346)",T2_Interviewerin,"{""sent_id"": ""a190"", ""start"": ""5933.26"", ""end"": ""5933.85"", ""text"": ""cool""}"
53e2c4b4-5366-4b01-a59d-40dabb86d027,"[61604,61617)","[148601,148626)",T2_Interviewerin,"{""sent_id"": ""a191"", ""start"": ""5944.05"", ""end"": ""5945.04"", ""text"": ""so' (.) w\u00c3\u00bcrk""}"
a794494e-b725-4370-972d-f4a89a7ad849,"[61618,61642)","[149138,149177)",T2_Interviewerin,"{""sent_id"": ""a192"", ""start"": ""5965.54"", ""end"": ""5967.09"", ""text"": ""demfau schribet dir itze""}"
cd90ca43-7c8b-4d98-8320-ab3b45ef9e6b,"[61643,61652)","[149325,149344)",T2_Interviewerin,"{""sent_id"": ""a193"", ""start"": ""5973.01"", ""end"": ""5973.79"", ""text"": ""sehr cool""}"
281b122c-6078-4e64-8cde-0c62303c2ac3,"[61653,61663)","[150599,150615)",T2_Interviewerin,"{""sent_id"": ""a194"", ""start"": ""6023.969999999999"", ""end"": ""6024.62"", ""text"": ""je nachdem""}"
f46d22ec-e3dd-4da4-a656-07c2f6f5e0c5,"[61664,61671)","[151663,151680)",T2_Interviewerin,"{""sent_id"": ""a195"", ""start"": ""6066.530000000001"", ""end"": ""6067.23"", ""text"": ""a: cool""}"
2b4b8e73-27f8-4905-bcb1-bc971e54805f,"[61672,61675)","[151697,151710)",T2_Interviewerin,"{""sent_id"": ""a196"", ""start"": ""6067.88"", ""end"": ""6068.4"", ""text"": ""mhm""}"
3e5dc5db-4725-4bf1-8021-19e141676e1d,"[61676,61681)","[151787,151797)",T2_Interviewerin,"{""sent_id"": ""a197"", ""start"": ""6071.5"", ""end"": ""6071.889999999999"", ""text"": ""genau""}"
11f2b478-88d7-47d4-8a97-9917b0ff1e48,"[61682,61691)","[153051,153070)",T2_Interviewerin,"{""sent_id"": ""a198"", ""start"": ""6122.07"", ""end"": ""6122.83"", ""text"": ""im ougust""}"
6eaddb17-c6cb-4927-abb1-da65daaaa4e9,"[61692,61715)","[154886,154943)",T2_Interviewerin,"{""sent_id"": ""a199"", ""start"": ""6195.4400000000005"", ""end"": ""6197.74"", ""text"": ""d(a)sch l\u00c3\u00a4 (.) wichtig""}"
86af16dd-a874-4922-ba23-7ff4b1075234,"[61716,61741)","[155429,155465)",T2_Interviewerin,"{""sent_id"": ""a200"", ""start"": ""6217.17"", ""end"": ""6218.6"", ""text"": ""(dasch) sehr spannend gsi""}"
ae90aae7-27f6-4d0c-959d-9d47ff480281,"[61742,61826)","[156805,156932)",T2_Interviewerin,"{""sent_id"": ""a201"", ""start"": ""6272.219999999999"", ""end"": ""6277.280000000001"", ""text"": ""aber wie heit dir d\u00c3\u00a8s so mim klima itze wo sowieso immer (.) die ganzi debatte isch""}"
39e26be0-2eac-4e6c-8abf-0c4dbd4f27a6,"[61827,61830)","[157107,157116)",T2_Interviewerin,"{""sent_id"": ""a202"", ""start"": ""6284.29"", ""end"": ""6284.67"", ""text"": ""ja'""}"
d11a283d-546a-40da-8948-7072384396fd,"[61831,61833)","[158239,158260)",T2_Interviewerin,"{""sent_id"": ""a203"", ""start"": ""6329.57"", ""end"": ""6330.41"", ""text"": ""hm""}"
1ecd2772-4134-4f40-955f-51d74359db48,"[61834,61837)","[159577,159589)",T2_Interviewerin,"{""sent_id"": ""a204"", ""start"": ""6383.110000000001"", ""end"": ""6383.57"", ""text"": ""hui""}"
53c89afc-9206-4d92-852f-3092a96d686b,"[61838,61841)","[161665,161694)",T2_Interviewerin,"{""sent_id"": ""a205"", ""start"": ""6466.62"", ""end"": ""6467.79"", ""text"": ""hui""}"
0c5d623b-8d2c-4e39-91bd-d6025a30a4ff,"[61842,61884)","[166087,166136)",T2_Interviewerin,"{""sent_id"": ""a206"", ""start"": ""6643.49"", ""end"": ""6645.45"", ""text"": ""was finget dir chame mache derg\u00c3\u00a4ge (.) so""}"
ac65a4cd-923a-4e43-94ea-f49bf4c8ad44,"[61885,61887)","[166169,166177)",T2_Interviewerin,"{""sent_id"": ""a207"", ""start"": ""6646.780000000001"", ""end"": ""6647.110000000001"", ""text"": ""ja""}"
c718ae13-77c3-438b-b8f9-c08d8b282146,"[61888,61891)","[166856,166866)",T2_Interviewerin,"{""sent_id"": ""a208"", ""start"": ""6674.24"", ""end"": ""6674.66"", ""text"": ""mhm""}"
62e1f9b9-44ec-4a44-85de-937cb0ee0029,"[61892,61903)","[169209,169245)",T2_Interviewerin,"{""sent_id"": ""a209"", ""start"": ""6768.360000000001"", ""end"": ""6769.8"", ""text"": ""sechs wuche""}"
172ec9bf-b96f-4bfb-9c63-e77a20cef976,"[61904,61906)","[169981,170002)",T2_Interviewerin,"{""sent_id"": ""a210"", ""start"": ""6799.26"", ""end"": ""6800.1"", ""text"": ""ja""}"
f9577e7d-3ed8-432b-9c8d-d245da50c1a3,"[61907,61919)","[170603,170628)",T2_Interviewerin,"{""sent_id"": ""a211"", ""start"": ""6824.12"", ""end"": ""6825.139999999999"", ""text"": ""ganz n\u00c3\u00b6i ja""}"
5f03e6a0-aa1c-4a88-aaaf-effaeb98be11,"[61920,61925)","[170759,170773)",T2_Interviewerin,"{""sent_id"": ""a212"", ""start"": ""6830.389999999999"", ""end"": ""6830.9400000000005"", ""text"": ""genau""}"
cda61720-5be9-4513-a7a7-b0f097b1b106,"[61926,61947)","[171971,172027)",T2_Interviewerin,"{""sent_id"": ""a213"", ""start"": ""6878.860000000001"", ""end"": ""6881.1"", ""text"": ""(LACHT) d\u00c3\u00a8s isch eso""}"
fb8e8957-5bf6-498f-a0d2-3970c7ade321,"[61948,61953)","[172037,172055)",T2_Interviewerin,"{""sent_id"": ""a214"", ""start"": ""6881.49"", ""end"": ""6882.23"", ""text"": ""stoff""}"
04066548-e4f4-4bd1-9452-967f03f10fb6,"[61954,61968)","[172667,172692)",T2_Interviewerin,"{""sent_id"": ""a215"", ""start"": ""6906.68"", ""end"": ""6907.68"", ""text"": ""d\u00c3\u00a8s stimmt ja""}"
77331f9f-2ced-4ca5-85cf-5abf32d41f71,"[61969,62090)","[172710,172853)",T2_Interviewerin,"{""sent_id"": ""a216"", ""start"": ""6908.4"", ""end"": ""6914.139999999999"", ""text"": ""ja hei i wett euch ung\u00c3\u00a4rn ungerbreche aber es isch scho e stung verbi und i wott nid euch no witerhin hie haute wenn dir""}"
d514554e-ed51-49ab-a5da-5265659207e9,"[62091,62150)","[172853,172942)",T2_Interviewerin,"{""sent_id"": ""a217"", ""start"": ""6914.139999999999"", ""end"": ""6917.719999999999"", ""text"": ""m\u00c3\u00b6chtet ga aber i finges sehr spannend \u00c3\u00bcber das z rede ja""}"
72557415-5a6e-4623-88b5-358454eb86ee,"[62151,62249)","[172949,173099)",T2_Interviewerin,"{""sent_id"": ""a218"", ""start"": ""6917.98"", ""end"": ""6923.96"", ""text"": ""w\u00c3\u00bcu w\u00c3\u00bcus so aktuell isch und mit aune gad bi jugendleche sch\u00c3\u00bceler sch\u00c3\u00bcelerinne wo e(ifa)ch itz""}"
493eb9d7-aa5e-44ba-8ad5-aa16201b7f80,"[62250,62306)","[173106,173184)",T2_Interviewerin,"{""sent_id"": ""a219"", ""start"": ""6924.26"", ""end"": ""6927.389999999999"", ""text"": ""mega ufstand mache aso ufstand (.) ufsehe errege mit mit""}"
8c706239-596f-427f-b850-cfe44e23a601,"[62307,62328)","[173213,173280)",T2_Interviewerin,"{""sent_id"": ""a220"", ""start"": ""6928.530000000001"", ""end"": ""6931.23"", ""text"": ""so viune demos und ja""}"
68e75e8b-d511-44ba-9767-c09b6874443b,"[62329,62395)","[173315,173436)",T2_Interviewerin,"{""sent_id"": ""a221"", ""start"": ""6932.6"", ""end"": ""6937.46"", ""text"": ""streiks ja d\u00c3\u00a8s w\u00c3\u00a4r n\u00c3\u00a4r o ne diskussion was dir da derzue hautet""}"
ab1d5f76-3ec7-49e3-a538-e5a678b5ca4e,"[62396,62415)","[177810,177839)",T2_Interviewerin,"{""sent_id"": ""a222"", ""start"": ""7112.42"", ""end"": ""7113.58"", ""text"": ""pflanzlechi l\u00c3\u00b6sige""}"
88ed300b-b400-4d23-8113-903e5f469e2c,"[62416,62456)","[178778,178830)",T2_Interviewerin,"{""sent_id"": ""a223"", ""start"": ""7151.139999999999"", ""end"": ""7153.23"", ""text"": ""ja und o im interesse vo der bev\u00c3\u00b6ukerig""}"
47eaeb3b-a2c5-4f8a-b126-77d5a6c8b0d0,"[62457,62474)","[179039,179094)",T2_Interviewerin,"{""sent_id"": ""a224"", ""start"": ""7161.58"", ""end"": ""7163.77"", ""text"": ""die hei no schueu""}"
4ded0fab-4bec-4a7d-a6a3-f1fd387791a2,"[62475,62551)","[179492,179643)",T2_Interviewerin,"{""sent_id"": ""a225"", ""start"": ""7179.7"", ""end"": ""7185.74"", ""text"": ""ja (.) aber hei merci viu viu mau sit dir da gsi i tue das da schneu absteue""}"
8ea1359a-5fb4-432d-aaad-b7e96e9a5f21,"[62552,62555)","[80540,80560)",T2_GP1,"{""sent_id"": ""a226"", ""start"": ""3221.61"", ""end"": ""3222.4"", ""text"": ""mhm""}"
cfe47698-b585-4f2d-8d61-1a88a9cfccac,"[62556,62559)","[80919,80940)",T2_GP1,"{""sent_id"": ""a227"", ""start"": ""3236.76"", ""end"": ""3237.61"", ""text"": ""XXX""}"
5ce3eed0-1698-4826-a6da-14998e011dfe,"[62560,62562)","[81044,81052)",T2_GP1,"{""sent_id"": ""a228"", ""start"": ""3241.79"", ""end"": ""3242.11"", ""text"": ""ja""}"
dba905b8-1cf5-424b-a48d-86783d80297e,"[62563,62604)","[81072,81128)",T2_GP1,"{""sent_id"": ""a229"", ""start"": ""3242.88"", ""end"": ""3245.15"", ""text"": ""englischi wurzle aso englisch australisch""}"
48f12829-9c34-4dbb-9d45-c4dfdc2f0997,"[62605,62769)","[81249,81522)",T2_GP1,"{""sent_id"": ""a230"", ""start"": ""3249.97"", ""end"": ""3260.9"", ""text"": ""beidi si australisch irgendwie (.) dr muetter isch eigentlich in bri (.) im brite gebore u n\u00c3\u00a4r australie z\u00c3\u00bcglet aber mir si eigentlech meh auschtr (.) australisch""}"
7010b0e3-1806-4891-97b2-b764ba8013b6,"[62770,62844)","[81539,81659)",T2_GP1,"{""sent_id"": ""a231"", ""start"": ""3261.58"", ""end"": ""3266.38"", ""text"": ""genau ja (.) und i bi ir bri_gebore und bi hie mit sibni z\u00c3\u00bcglet (.) genau""}"
77cbf7a2-54c2-4cae-8760-5539365cb736,"[62845,62848)","[83177,83185)",T2_GP1,"{""sent_id"": ""a232"", ""start"": ""3327.08"", ""end"": ""3327.43"", ""text"": ""mhm""}"
7a8fa32b-a219-416a-95d6-f0a5c4964daf,"[62849,62889)","[83223,83277)",T2_GP1,"{""sent_id"": ""a233"", ""start"": ""3328.93"", ""end"": ""3331.09"", ""text"": ""aso mir si au eigentlech ir bruefsschueu""}"
ef4110bf-6bd6-41ec-9839-0be8b996cf10,"[62890,62892)","[83312,83320)",T2_GP1,"{""sent_id"": ""a234"", ""start"": ""3332.5"", ""end"": ""3332.82"", ""text"": ""ja""}"
29da26b3-5ea8-4a08-9553-85e78938fe39,"[62893,62898)","[83554,83564)",T2_GP1,"{""sent_id"": ""a235"", ""start"": ""3342.18"", ""end"": ""3342.59"", ""text"": ""genau""}"
86143bbb-f42c-4d30-9caa-0b2b50e0888f,"[62899,62903)","[83931,83940)",T2_GP1,"{""sent_id"": ""a236"", ""start"": ""3357.26"", ""end"": ""3357.62"", ""text"": ""auso""}"
e97db24c-d21d-4a56-a470-7fed4cede52e,"[62904,62965)","[84244,84345)",T2_GP1,"{""sent_id"": ""a237"", ""start"": ""3369.78"", ""end"": ""3373.81"", ""text"": ""aso im verglich zu mire woche isches r\u00c3\u00a4cht churz gsi (LACHT)""}"
01b69279-e4cb-489b-be77-2ce3965466ee,"[62966,62969)","[84401,84419)",T2_GP1,"{""sent_id"": ""a238"", ""start"": ""3376.06"", ""end"": ""3376.78"", ""text"": ""ja:""}"
1a9c578c-8990-4355-8dfa-cc8f3c602026,"[62970,63029)","[84437,84515)",T2_GP1,"{""sent_id"": ""a239"", ""start"": ""3377.5"", ""end"": ""3380.62"", ""text"": ""es es isch e(ifa)ch (.) bir arbet isch es sehr stressig gsi""}"
e44c002e-cd28-4400-9dd1-5643c0310294,"[63030,63044)","[85131,85157)",T2_GP1,"{""sent_id"": ""a240"", ""start"": ""3405.25"", ""end"": ""3406.28"", ""text"": ""(jammer/di anger)""}"
e2b1eeb0-743d-4b89-b852-a29dab4eb442,"[63045,63067)","[85224,85260)",T2_GP1,"{""sent_id"": ""a241"", ""start"": ""3408.96"", ""end"": ""3410.4"", ""text"": ""da het i n\u00c3\u00bct derg\u00c3\u00a4ge""}"
456cc549-45cd-414e-91de-5e222a9ed720,"[63068,63070)","[85572,85586)",T2_GP1,"{""sent_id"": ""a242"", ""start"": ""3422.91"", ""end"": ""3423.46"", ""text"": ""iu""}"
6abcc026-6fae-4536-9364-7beb52d730ca,"[63071,63080)","[85653,85673)",T2_GP1,"{""sent_id"": ""a243"", ""start"": ""3426.14"", ""end"": ""3426.93"", ""text"": ""scho guet""}"
e0357ee5-30b6-411c-8c22-8559e2e9c026,"[63081,63112)","[87091,87153)",T2_GP1,"{""sent_id"": ""a244"", ""start"": ""3483.65"", ""end"": ""3486.13"", ""text"": ""aso i w\u00c3\u00bcrd (.) rate ching aber""}"
304fb509-b207-4c1e-9a1b-19a9fb6586b9,"[63113,63141)","[87390,87421)",T2_GP1,"{""sent_id"": ""a245"", ""start"": ""3495.63"", ""end"": ""3496.86"", ""text"": ""da chani viu dr\u00c3\u00bcber schnure""}"
252e7e25-8d38-4ebd-bf7b-7141cedabef4,"[63142,63171)","[87451,87501)",T2_GP1,"{""sent_id"": ""a246"", ""start"": ""3498.07"", ""end"": ""3500.05"", ""text"": ""auso (.) i bi der meinig d\u00c3\u00a8s""}"
fa945903-ded4-4f06-b923-eae7f72c7048,"[63172,63195)","[87505,87545)",T2_GP1,"{""sent_id"": ""a247"", ""start"": ""3500.2"", ""end"": ""3501.83"", ""text"": ""d\u00c3\u00a8s e mischig s\u00c3\u00b6tt si""}"
aa52c1f9-93fa-4af2-89af-0dcab5e4d162,"[63196,63273)","[87559,87683)",T2_GP1,"{""sent_id"": ""a248"", ""start"": ""3502.36"", ""end"": ""3507.32"", ""text"": ""d\u00c3\u00a8s d\u00c3\u00a4 eutere s\u00c3\u00b6ue d ching ungerst\u00c3\u00bctze s\u00c3\u00a4uber ihri konflikte ds l\u00c3\u00b6sch\u00c3\u00a4""}"
79d5b2ee-c193-43c7-af9c-33e7e5bf490c,"[63274,63283)","[87683,87708)",T2_GP1,"{""sent_id"": ""a249"", ""start"": ""3507.35"", ""end"": ""3508.32"", ""text"": ""ds l\u00c3\u00b6s\u00c3\u00a4""}"
426f3ec3-02d2-444a-acfa-308c033e2b71,"[63284,63295)","[87723,87742)",T2_GP1,"{""sent_id"": ""a250"", ""start"": ""3508.93"", ""end"": ""3509.69"", ""text"": ""ds l\u00c3\u00b6sch\u00c3\u00a4""}"
0e041039-1348-44d2-8100-f6047986515c,"[63296,63305)","[87771,87786)",T2_GP1,"{""sent_id"": ""a251"", ""start"": ""3510.84"", ""end"": ""3511.46"", ""text"": ""ds l\u00c3\u00b6s\u00c3\u00a4""}"
8f2ab7d4-b5ca-4bd2-9fab-f57de370468d,"[63306,63319)","[88667,88688)",T2_GP1,"{""sent_id"": ""a252"", ""start"": ""3546.71"", ""end"": ""3547.54"", ""text"": ""genau (LACHT)""}"
efd8223f-21ab-463c-a714-e665334412c9,"[63320,63411)","[90693,90848)",T2_GP1,"{""sent_id"": ""a253"", ""start"": ""3627.75"", ""end"": ""3633.95"", ""text"": ""ik ha sibe br\u00c3\u00bcetsche als i konflikt ha gl\u00c3\u00a4se hani a hani a br\u00c3\u00bcederlechi konflikte d\u00c3\u00a4nkt""}"
51c2776a-da41-49f2-804a-439a3ae1a124,"[63412,63426)","[90849,90914)",T2_GP1,"{""sent_id"": ""a254"", ""start"": ""3633.99"", ""end"": ""3636.59"", ""text"": ""u drum (LACHT)""}"
fd9590f9-ff39-47a9-9204-d265bf336d71,"[63427,63442)","[90983,91008)",T2_GP1,"{""sent_id"": ""a255"", ""start"": ""3639.35"", ""end"": ""3640.33"", ""text"": ""((LACHEND) ja:)""}"
dac26823-b43b-478e-8619-773b0b5afa5d,"[63443,63468)","[91025,91068)",T2_GP1,"{""sent_id"": ""a256"", ""start"": ""3641.02"", ""end"": ""3642.74"", ""text"": ""isch gsi mittlerwile n\u00c3\u00bcm""}"
c732917a-42f7-4f43-837b-d87f8ae1321f,"[63469,63481)","[91078,91097)",T2_GP1,"{""sent_id"": ""a257"", ""start"": ""3643.12"", ""end"": ""3643.89"", ""text"": ""aber ehm (.)""}"
08865483-671f-4153-be25-ad780958bdfc,"[63482,63554)","[91202,91345)",T2_GP1,"{""sent_id"": ""a258"", ""start"": ""3648.09"", ""end"": ""3653.83"", ""text"": ""weisch mittlerwile simer ufene stand cho das mir z\u00c3\u00bcg ch\u00c3\u00b6i usdiskutiere""}"
